Protein	Pool_01	Pool_02	Pool_03	Pool2_01	Pool_04	Pool_05	Pool_06	Y_1011	Y_1019	Y_1028	Y_1123	Y_1036	Y_1042	Y_1068	Y_1035	Y_1048	Y_1058	Y_1098	Y_1034	Y_1055	Y_1064	Y_1006	Y_1007	Y_1027	Y_1121	M_2044	M_1024B2	M_2107	M_2113	M_2095	M_3062	M_2112	M_2025	M_2066	M_2071	M_3020	M_3099	M_5080	M_1026B2	M_2094	M_5050	M_1002B2	M_1016B2	O_4041	O_1004B2	O_1006B2	O_4017	O_4031	O_4032	O_4033	O_5085	O_5102	O_4024	O_4093	O_5079	O_1008B2	O_1028B2	O_4127	O_5040	O_5119	O_4129	O_5015	O_5047	O_5070	O_5082	VO_6115	VO_1012B2	VO_6111	VO_1001B2	VO_1015B2	VO_7057	VO_1009B2	VO_1023B2	VO_1025B2	C_7078	C_7092	C_7128	C_7076	C_7106	C_1003B2	C_7081	C_7116	C_7126	C_7130	C_8039	C_7023	C_7030	C_7067	C_7125	C_9038	C_1005B2	C_6108	C_1027B2
sp|A0A075B6H9|LV469_HUMAN	27.1818422491491	27.4661116717453	27.1489832173168	27.6363974779692	26.7752273304637	26.8388313526251	26.6245644938159	26.3616412768994	26.4192537135186	25.7552799265561	26.7209522173058	26.0096574261696	25.6965841545396	27.1184094339189	26.5971751686977	26.9474121429862	26.8003880437904	25.6941578206664	27.4185374878986	27.3795857454071	27.5390889192239	26.4335516283668	26.2822550486885	26.4792752712853	27.1968379298615	26.8565991628077	27.7048956459969	27.0639208758705	26.7377499180335	25.8857403956303	27.9601224454656	27.6709775235986	26.3364007962977	26.4102661730329	27.2036370230116	27.7563381758714	26.5306620860191	26.2684187523601	26.7714041166162	26.5846519012195	27.4068676025546	26.4814585871027	26.6807402072803	27.3347699238585	26.3139165500629	27.0012815572374	26.3708199760933	27.0720234113539	27.7328374908903	28.1176130134886	27.3875499071381	27.3258253353907	26.4751964285155	25.7962336817825	25.975941147636	26.0293581938081	26.6801504887337	27.5276434947895	26.3085773109267	26.1730083168073	25.8814676096232	27.4147598823171	26.0374704829802	26.1742600049993	27.3198056818833	27.8750407557081	27.1913173381386	28.9411612065316	26.9528684325335	26.5398283913101	27.2090185863087	27.6589863394258	27.2578067038491	26.9472379029746	26.4894007597734	26.8119949030454	26.4533638839023	27.7981039118662	25.4409934122293	25.451096478638	26.7394019420815	25.8931628215948	25.8150601505065	27.7682908897787	26.8352823682387	29.3970067953441	27.3657761183825	27.14652221993	27.1967774212703	26.6989322067738	26.6926577343648	27.2375301228696	27.6034551855366
sp|Q8WZ75|ROBO4_HUMAN	20.2916576127136	20.9231950663705	19.9048119277226	19.7448446426446	20.7922669929315	19.4127458647673	20.1914702528607	17.4692729373868	19.2218178278717	24.1271872082947	18.0368069753332	18.4266274475912	19.8585567626112	19.1762522873448	18.5119822092651	20.0077224689041	17.3745300131304	19.7171397926582	18.2315341142478	19.5658554981321	19.0115480772966	19.5200507256608	16.6810030108257	20.1074694773404	20.0663923030816	19.7367511502697	18.1967012502268	19.703134659613	19.3586586735209	26.2807838030445	19.2397759392374	19.7511581931147	20.5941597291346	18.9873235987953	20.0170683387628	21.7785387392063	18.5407610758978	20.152894872177	19.0767396256169	19.8708976265619	19.8563571577076	19.7451180918839	20.5502970339241	19.9595395536462	17.2694404206527	19.0795895291233	19.8390966222834	18.0987796695638	18.6850847908174	21.1125866759042	19.7305056387738	20.2264379926487	20.8257903446385	18.8021450405349	19.898267117742	15.2537352072571	19.4164916386942	19.1238370185759	21.0031202060436	19.5563341394564	19.3484666994316	19.9376342475152	20.1193099489064	20.0265996834129	20.3419225420368	20.6919470332103	19.9396146258933	17.8785986528876	19.848050775551	20.4487852900599	20.7805956101236	20.0644334604647	18.766029377035	20.001993850376	20.7623370864727	19.834617768099	19.1860125020327	19.6513096701473	19.3536414316081	20.6082696146643	21.2304417564008	21.4132761259396	20.2079170767056	21.089893527995	20.7219992661074	20.2800553802107	20.7682499234289	18.9878393577902	20.5079655571686	20.1788253256844	20.03761163633	20.8240925120476	18.7360369055739
sp|Q7Z3B1|NEGR1_HUMAN	18.1461302787699	18.5380084646843	18.7416577380224	18.6153892501924	18.6457214348734	18.3783009689825	18.6376167328639	17.6538995955044	18.4208339640697	18.3499975127873	18.8853150990783	18.8349021956616	19.1184482642864	18.3672273047547	18.6414120546388	18.8176107264687	18.4001268108134	18.6064469503025	18.2910715539433	18.3435996185993	19.2351093946767	18.1274158324532	17.8054664696346	19.3822116684295	18.7636863695534	19.5483642980856	17.6045078432467	18.9745427214429	18.6694556619827	18.4266125243571	18.3318483326902	18.7745057992	17.661176469902	18.5434936690914	17.9154785969586	16.7957567864237	18.2536439048306	18.2822749598591	18.22732359808	18.6040138256498	18.7673642497412	18.1562715592027	18.2050775899899	19.1931273145866	17.6384040892863	18.050278230462	18.2752583359544	18.9248606296335	17.7313564297677	19.2075406166491	19.6416086356084	18.8589881550339	18.7519717266078	18.2692380223697	18.4606225630028	18.4872881012701	18.3094769433171	18.2909829651576	18.7786130964128	19.5287559533075	19.0781934543117	18.3619267837628	19.8770759354289	18.4644862410347	18.7946240908242	17.1119233420305	18.472117350893	19.0262713145992	19.1935214806888	18.9806941879628	19.2090920250858	16.9709415696702	16.9749952134188	18.08773143611	19.1484568298021	18.4779546311846	18.0684470685308	19.2711320147835	18.4538170772557	19.4455447956261	18.7502873764937	18.7068489254004	18.4512450157983	18.1967544111068	19.126901318313	17.728283882627	19.5992453017938	18.9113210521847	17.9444062668592	18.7217558968853	18.9213701430361	19.1589393793193	17.6283906655078
sp|Q9UNW1|MINP1_HUMAN	20.2882069302364	20.2645085303928	20.5697925354185	20.5883780802006	21.0723158875987	20.9470944660214	21.139074688582	19.5893334085521	20.3414921947378	21.1210433636512	20.4785613362196	21.4491123504215	21.9163651107826	20.7517015612354	21.2558301714052	20.7956858018215	20.2601123945367	21.6491435961066	20.5084835297169	20.3485620171558	20.0159473269866	20.8745061854536	20.1210499576787	21.177568721667	21.6348927334022	22.4229510839438	20.9064183219913	21.2246641551265	21.3107080682234	20.1567837215111	19.4135187400131	21.1560436804886	19.6656479978184	20.6417022631975	18.5834469662888	18.4979359130494	19.7210348716625	19.7552949588834	21.0099839581229	20.5281985844182	20.593123435037	20.482238245933	20.2397981792656	20.8137924216605	20.7993617709741	20.6395620747211	20.9519254833315	21.7640441159378	17.7346549805341	20.814092464549	20.5333940773251	20.2481474818585	20.8306137464783	20.9658266015956	20.5431825441847	20.7623002854347	20.8047295031493	20.7386221355844	21.2173126369715	21.2699322508064	21.2603774060831	20.0857940663898	20.7463988423363	20.3777170294107	20.7351394120228	17.6672409734842	20.4018559639766	19.9499173018874	20.6188205619603	20.6206149311817	20.9891391738758	17.6540862994684	18.9744162781329	20.459090789857	20.4813965000273	20.8526785799632	19.4070313708622	21.424710245303	20.3582104190228	21.8111790291697	21.2866888858685	20.353451434153	19.8991483848255	20.2543178814119	19.8076216182715	20.5957658771565	20.3439602542357	21.0410651311697	19.916834101705	20.6404752481685	20.2342391555926	20.6901231097182	20.5445422061235
sp|Q8IUL8|CILP2_HUMAN	16.6730477456279	18.0674322153463	17.3236311009126	17.7100832340016	17.7119314634188	17.502872091875	NA	16.9215282602723	17.4074456487419	17.659291672083	18.2905343932789	18.4675135402858	18.9924293168471	18.1103596937104	17.2071765505461	16.9480910739303	18.4783459398402	18.6422299080247	18.3740703144351	16.9821000667699	18.7646337336491	18.0543531957184	16.6556080244687	18.7435881789168	15.600994575321	17.0621944701992	17.4366438209662	17.1216473247396	18.2251621657969	16.184797054166	NA	18.2568803201183	16.6269456350894	17.0038616721988	18.3503825853227	17.0432638318703	15.5642710731856	15.9889137312657	NA	17.7726779663285	17.4779321363348	18.2556372400477	17.0369085786834	NA	15.3817449993145	NA	NA	17.1360050446027	17.1286698842439	16.4007249998851	18.5632074142048	16.6660500670174	18.1366429570604	17.7272618007637	14.4418271174931	16.3317512590814	NA	15.749232624576	17.0329971991895	14.9201963510628	NA	15.7651676554844	18.7314742327885	NA	NA	NA	NA	16.6164142716298	NA	17.269705086544	17.2387862027496	15.763952975898	NA	16.5280039346114	16.7314675025897	NA	14.7117110883614	NA	15.5428080827058	17.6169445495876	NA	16.8180132964912	15.5071057883392	NA	16.2895046206183	17.6668285779946	NA	17.3692226760599	14.7040708671781	15.4134633752777	16.2737563465693	16.6352912881896	14.6530296645935
sp|Q5MJ68|SPDYC_HUMAN	23.981508735765	23.714725538568	23.4578532082428	23.6898570893461	23.707996554172	23.7827251870391	23.4326545847068	24.0571147343663	24.1316666912625	24.0692256322569	23.6924911053822	23.6636537919527	23.6408444724567	23.3403943019749	23.5352311426677	22.9906523338416	22.9000251549945	23.2344917689029	23.8495891699248	23.1038315951137	23.6621357363074	24.0532382926824	24.0431042328084	24.0583474339856	23.5682138662429	23.9103238987476	22.9948470644615	23.9258656925878	24.0597279941542	23.7692958951826	24.3162991611042	23.9656028920479	23.3042359682525	23.6445352598441	22.2363426756235	21.2120481440866	23.9544532097432	23.3918673897434	24.3158117453318	24.1565636581481	23.9712917800072	23.7111460631224	24.0367138287934	24.229788158359	23.6951089192414	24.0246635021186	23.3997429130527	24.3811808970667	22.9277426492943	24.1704403947059	24.1214933776064	23.4110720011822	22.9692728083878	23.604541050945	23.8425306398721	22.920293190464	24.5518105942946	23.9622235575126	24.484284399384	23.3771016612123	23.9425117251923	24.1648249464707	24.0613514656881	23.199778278139	24.1944796331925	20.7061536874457	23.6940450233496	23.9710114519509	23.7605956168772	23.9858753813682	23.4051326650927	21.4619813379748	21.7529283266584	22.4478020496093	23.9571980561403	23.9689846760979	23.7752474729865	24.8065265255047	23.5814801127735	23.1314476533565	23.163016831722	23.7633489031604	23.4930986403221	23.233021286769	23.6648468804272	23.0715727815169	24.1641806256082	24.038037278724	23.6756610555426	23.6855997048767	23.4329460809442	23.7006575656699	23.7037799012634
sp|P07359|GP1BA_HUMAN	23.0362662975256	23.1033604157419	22.9492098569977	23.3140171133364	23.1206760792862	23.3470553201147	23.5328330504707	22.8118133491075	23.3633139516411	22.8769688999487	22.6696213789837	23.1323327652136	23.7448651944784	23.3803143524476	23.6708256933519	22.7414416792099	22.9308073993251	23.3853311796068	22.0400940120758	21.9778916774174	22.4986877710885	24.312347166554	23.0822259784714	23.254121049078	23.119271148166	23.2278133336551	22.3920928540071	22.4114084264326	22.3409422711508	21.8291560341082	23.043221530999	22.8928245568111	21.6115061318022	21.6192989942031	23.8001029496304	24.1845130241658	20.9930606010755	21.4108803698341	21.9590566875738	22.3991065505134	22.465088340734	21.8005271645617	22.4904046584654	23.1018444406863	22.4373885460215	23.0067387583553	23.4680878487128	23.1492346073869	22.0168823554403	23.3347220922526	23.3641129768285	23.6930778651516	21.4382614288747	21.5305774517474	21.7938344916532	23.0676155328322	22.7983933379555	22.0223053518098	22.4488531506357	22.5506174094768	23.2056809548886	22.3836666355557	22.8575248149163	21.85385780543	23.0745695488239	22.4868252863193	23.8981780196223	22.7363524290048	23.0042932581784	22.3227816810849	23.1181384733983	23.4857201197928	24.946641994037	22.9239743975682	22.4039349850275	22.6012775419502	22.9804963918476	24.0503356459924	21.8200755231285	24.1387724555363	22.8264587627052	22.0191349385363	21.3504012725397	23.3160319491941	22.9634063596853	22.6876120498717	23.5740886493359	23.129094120894	23.9326524025782	22.5410657312137	22.5102317204181	22.5349409572412	22.6576510672597
sp|Q12860|CNTN1_HUMAN	20.7945195789509	20.8463923299394	20.9210177085526	21.1965097947968	21.1484722247039	20.8956820003365	20.6406005426962	20.7471828980561	20.474810018299	21.6145319641343	21.7988721423929	21.0269476621121	21.5943890688344	21.1805662774123	20.5179711059586	21.8688372323617	21.2531998825519	21.3877045656475	21.8305599533088	21.4162128203935	21.8774241539493	20.6676714349722	20.899060374522	21.7440043211529	20.9698663950267	21.1936929213424	20.4909901308541	21.1637898642161	21.3682472544028	21.6496289893925	18.2959915767797	21.6042220766155	21.5056550934956	21.3168518940497	21.8129523504503	21.8949476006685	21.6501288630251	21.4508329170286	19.7412133370684	21.2995189888595	21.3902284165233	21.2860239449576	20.3632671798636	20.93872561974	21.5459937627334	20.5430043308764	20.2634426352527	21.73587446984	21.6415495787827	21.6022227030938	21.2226411079521	20.757143024403	21.6446267084755	21.5271151164955	21.9952760355182	20.7758243995741	20.6388925126528	20.6043085105321	21.6501435807386	21.3149346541208	21.3228730780988	21.420327021033	21.8903658776492	21.3958643441142	21.0411709250297	22.0087984910321	20.0559394186823	21.2125557505848	21.0742890380852	20.6797666996412	20.8064451966315	19.8679338331127	20.8383086441823	21.0465393313828	21.7596837778463	21.9315525922773	21.5022639413489	20.6139023825629	20.1051199503123	19.9304807935111	21.0701448792551	20.5056787646811	20.7522963338798	20.0720251682062	21.4376379622756	21.0424258010877	20.8025153340215	20.9610382825952	20.774057913967	21.3259421486512	20.8466494854471	21.0875549214715	20.8010242527323
sp|P60174|TPIS_HUMAN	21.7036884818338	21.6893911722749	21.8153785435198	21.7901348961129	21.7023243323364	21.8120879152767	21.2950840206067	23.5150955892888	20.9996482091803	21.6184557707652	21.2439307514198	21.4581985067748	21.114623335495	21.7830800578142	22.9476225223829	20.2257220451005	22.2355134570372	21.3905559132164	20.3191329775905	21.4307121156218	21.0287834570079	22.5944461605052	21.9184640505493	20.7035076200585	22.4422070117271	20.7338299631073	21.7885118805703	21.1720694190705	20.650628129406	20.8485566207308	21.8975705994348	22.1292783262777	22.8240815597473	21.3089136457155	21.2328269559248	22.2757506678963	21.1764516626935	22.957617395047	21.5776065794752	19.9416584310616	21.1659024892981	22.2648468435018	22.5554809761715	20.9697351686512	21.5485936006413	23.7039395669709	21.6487318192046	21.1724037998721	22.182259880233	20.9894644690776	20.5026832133886	21.9228735261094	20.9997669213607	21.1453105364188	20.6836380021637	23.4436934997185	21.4289268403354	21.469356946569	19.8848921248451	20.5897131258297	22.1724742294711	21.248744597474	20.2656581406954	22.4830855118591	20.4306975420459	21.7234760833443	22.7506679247227	21.4628035067664	21.7069712499761	21.5259848233731	20.9656562601604	22.9414791509351	23.2175842004819	22.9013366218686	20.5840582517824	20.6099660746072	23.1219518975291	20.5594136376805	21.9512068456587	20.937943301251	21.1334748802644	21.7785091116325	21.6430190007839	22.3254127518988	22.0169261235272	21.826617916081	20.3960397150521	21.8948192715288	22.2365435467263	20.9854672058942	20.7541588413463	20.8060441425485	25.3475238775329
sp|P04792|HSPB1_HUMAN	NA	NA	NA	NA	NA	NA	NA	15.4791446404777	16.0140351292124	NA	NA	NA	NA	NA	19.8190331693231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.251464202316	NA	NA	NA	NA	14.2701432626456	NA	NA	15.696888924825	NA	15.1528648335758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.8183955591468	NA	15.7206587217197	NA	NA	17.0378743172528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.4709514680204
sp|P06310|KV230_HUMAN	29.2643384443798	29.217952743168	29.1608587340906	29.1489243376282	29.2485426988752	29.3412086054203	29.1908095740115	29.8165089962182	30.2758258330568	30.2736333385697	30.0980658773783	29.7842908350404	28.7141403694543	29.5085865855547	30.1834867441546	29.6316833279136	30.09149538891	29.5638308295038	30.7909748908602	30.016486085273	29.8363784222051	30.496487550967	28.5953522296501	29.3910184181305	29.5875217129004	29.9791925467539	29.7261646239215	29.431154176064	29.774915294581	29.8455426548617	28.2624104466156	28.6936400440916	29.9300562066547	29.6400219289516	29.2493416297172	29.1251238088065	29.5446863294225	29.790975737326	28.9821684790506	29.8735265863101	29.4470379308513	29.5333533017812	29.2291634808046	29.4155324422593	28.6198282007902	29.278655703763	28.691179351753	28.7388293940993	28.9623320170686	28.7314498660758	28.4899532571357	29.8468405373032	34.819101788632	28.5013323688481	28.6680788255115	29.3721846130767	29.9704694726932	30.5507670827165	29.8842935404826	30.4393881936812	29.3531609125722	29.3516709207955	29.476869167389	29.2418095218151	29.9486977561916	29.4528134923633	28.8096690045851	29.5117760826774	30.82362313678	28.8646307957637	29.3729531794251	28.9346041262557	27.9242431023159	29.5507341149744	29.7125884010585	29.3619813035487	29.195935365464	29.7918395327076	29.6416824120263	28.8880672239808	29.3509254981524	26.8153752329801	29.2157857664761	29.3849986874219	28.8575995449225	29.5819534667941	28.3644362122813	29.1321379410872	29.2087029197301	29.3737483692009	29.2963834076433	28.6127118353456	29.1228960134123
sp|P02654|APOC1_HUMAN	29.6481156477795	29.6803338909647	29.786018984623	29.5254151181098	29.7332753521272	29.7625299661931	29.6916859499497	28.1519615659913	29.2042242629117	29.2221145705513	28.4146108209543	29.3217041278041	29.9274046142383	29.1895183787408	29.7613519354942	29.4449353528349	28.0768811147328	30.3062157845548	28.6779842272751	28.292727937666	27.5676167663601	29.9399060222233	29.8641941429117	30.1089415562059	30.1210789321368	30.1549670160246	29.669772950522	28.9254318661722	29.3134754464226	29.3988266584249	28.5265993401915	29.7298714620144	27.3667631699909	28.998798185136	29.9476293672857	28.7490091022859	28.1191852218167	28.8005565884238	29.2953070798	29.3196587690953	28.8282459523532	28.973196124071	29.9394067025587	29.742808649901	28.9477394572995	28.5696589462875	30.4118079107571	29.9226064725381	29.145114328512	29.8319302241946	30.0832695735361	29.8985732301958	28.0233095556857	29.3718077566778	28.5740970191804	30.0784921306855	29.0273769544294	29.3634218328281	29.2084515405919	28.6658553428749	30.4359933220746	28.540100143629	29.3321092207571	29.0376786293778	28.7913984512755	28.1221171239635	28.6863490482632	28.8723019104958	28.4305639228076	29.4127950469807	30.196497405934	28.8250992175821	29.8432867829689	29.2089701049504	29.4305115890703	28.4460338061745	28.8319824054665	29.172688713575	29.3000369375039	31.6278061427624	29.7221772983485	27.6402349942253	27.3827921189846	28.7566789836622	29.7304065399399	28.3669195257175	29.1998083252226	29.5079207067499	29.6127936069366	29.3420705701722	28.0787137660359	29.5271123184067	27.897605920063
sp|A0A0B4J1Y8|LV949_HUMAN	25.5690569650643	25.5248083724792	24.9238216241421	24.8975977230417	25.488361946656	25.1818930660446	25.0592615491093	24.4003709815658	23.9583384624	24.0349587078664	21.3051264045058	23.9877482118321	23.3934387980881	26.0976332947993	25.0000167258236	23.3689101330576	24.5147532003349	23.8578180491396	26.4419088102007	26.6124132667591	25.7986684868756	25.1566357223632	25.2969824574506	25.5375525964666	25.267238212102	24.6018375840264	25.9345330661895	21.9006175923345	24.3311722182925	23.7187361977742	20.8268328241311	24.6424571773891	25.551349395908	24.2942458794374	25.1460497999511	25.7284380209354	26.2328382623743	24.0893718539031	24.5312251595377	24.4751840142931	24.3380574803488	23.9177659265085	25.8903393203854	25.6921770642206	25.2023170844284	24.7308457314328	26.1832209761661	24.9068220035373	25.1394901690453	23.9753656892807	25.4652575901306	25.7171971017711	25.7746405004412	24.2318003478118	20.5171210457388	24.2871988229479	20.9886339889068	25.5365102888577	24.9038883307876	25.4828360826191	25.3684317745893	25.2904730575849	23.9428271013283	24.2659740978495	26.3477754142644	24.9867480788051	25.5502939709205	24.5962172186171	25.6915182210802	24.8999351883902	25.0869214450282	25.5319159170148	24.2211143642658	24.9296947761265	23.3478208883343	22.7811499458947	24.0529587374706	26.6476251632293	21.5998435479417	23.7281080508951	25.8664300846386	22.6196348233164	26.0569302526924	23.7604180049773	23.0733218537241	25.6461446521993	25.5948837071786	25.2477592456406	24.5348224378931	24.9505145173476	25.8741196609612	24.8665659479194	24.3885128498353
sp|P08779|K1C16_HUMAN	19.3551273413535	19.8789227431002	19.0453372759708	19.9422478315432	19.3471433496941	19.4712164553952	19.1220641825675	19.1715567106454	20.740349023883	23.1060039378131	24.7011996075679	20.1940304998129	21.1642474687369	18.9400567042197	25.31576863499	17.5880292529316	21.0181437185425	20.7206851033469	21.6599348284665	24.4323843010828	21.9707736355487	18.4539816193644	21.5768746380704	17.1327296746426	20.0815604909736	22.7337899642311	17.9581517168714	17.6937315496464	18.9657467254246	23.5289287124154	17.9314522242344	20.1135869050314	21.0564882622609	20.6834983352121	19.119776448036	16.0047087235041	19.2161242397137	20.6554661146649	23.6732096720135	23.4038915060407	18.4491516322681	19.7592957761084	17.4497071483334	23.6251746578299	18.7103671636534	19.1642175915705	20.7289556984873	18.3288134102188	21.4253217848757	21.2905485502454	NA	17.4924943882577	23.3901203016643	21.2532626174233	19.2109395149878	14.7050696979979	19.5112082053223	19.2918998171135	20.6077499165883	21.1599801487822	18.8081236122148	18.3819633200568	20.6094605453161	19.7146109016868	19.7767367567288	20.6039654310549	19.1163186452759	19.0021548648201	19.8303496878788	24.8773959249324	18.7131774113116	19.4184447814747	20.6477091782637	23.5920829295613	18.4396743026379	16.5503833038452	20.1880146471057	17.513494687485	25.0473136450753	17.7173772967174	18.3742518857664	17.7784333706405	19.1180052423473	17.1484486932602	20.2158599075863	17.7712314497863	NA	23.0652289101414	19.4310421510805	20.7182889328933	20.6098796881735	16.6925541575692	19.3134432072184
"sp|O60814|H2B1K_HUMAN;sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|P57053|H2BFS_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q96A08|H2B1A_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99880|H2B1L_HUMAN"	23.0130267099899	21.8535064188769	22.8340806595545	22.7210202659414	21.7639953316967	22.4793653841408	22.2719285957882	21.8420800490563	23.5800904458066	24.7548676463736	22.041300501089	21.9837417251162	22.358523843683	21.6251914367537	22.38659139446	23.4866767976045	23.7896847288787	22.012071572168	21.9519807415718	24.4598297695633	22.2154767944029	22.170120803417	23.7657445794126	22.8082749838127	20.46265280936	21.7520349178901	22.7335368358574	19.4229105380822	21.6525732356494	23.3121279846079	23.7968990611887	21.6724599849964	27.8939164410749	24.4104015790401	21.9587912920086	21.9883940878529	23.6575808961365	24.3995120091248	20.5209186428819	24.02254851314	21.007899915074	22.8801837071785	21.6376274473114	22.236085223408	22.0890362826991	23.2657498860406	22.3922639741211	21.9789518627669	24.2449185612735	21.6905203747269	22.7276057866162	23.7484845060009	21.0393223305674	24.1572386234166	22.2784609724115	22.8549597901965	21.6487258302513	25.3228372556119	20.1989415874376	19.6761609812243	23.2169315225436	22.2312189437957	22.1320630536227	21.2423925324192	22.4960280392477	26.9639088915052	22.2473468922122	22.6063730245188	22.4302873658726	20.4339102149818	21.7613780001627	23.265835758839	23.2338686741262	24.3758997215499	23.0125526326438	22.8160848948219	23.6835945377087	21.7424646598465	23.2735920007275	21.8262314592083	21.4831371810849	20.6359615232738	24.7369802665296	23.0503939347484	21.5371899985318	22.7148606775187	23.2292832043609	21.9972187914782	24.7718432459848	21.4243815645948	21.0190220883514	21.5679345077162	30.8575190811881
sp|P01834|IGKC_HUMAN	31.0234778014837	32.330602290842	31.8374612155024	31.7982293822327	32.049971124058	31.6589477553503	30.875421688871	31.1866241804119	31.8002964812858	30.9863451604796	31.4433081698524	32.4736147307016	31.8259918221731	32.0923111350887	30.9441519863534	30.3004071931927	31.1541783301366	31.3525583234245	32.0076102202234	31.6521470644376	30.9477724434363	31.5499621002082	30.8534345643234	30.9563478144971	30.1565764659358	31.9370447796145	30.1689348896546	30.8123599016712	30.5111038110695	29.4656923357113	30.6483932239673	31.463609600487	31.4197052522127	31.8498365896576	30.0250867500078	28.8649757008833	31.3691895488071	31.3460378095306	31.4130729825952	31.1860014899547	31.0289914326875	31.4237697108136	32.0846354772625	30.5095256807198	31.420594171096	31.2982182656833	32.2690646552882	29.9902167701336	32.1516633572951	32.0559086779461	31.671939847851	32.1185591973986	31.9492907601009	30.1204035208639	30.5934309364951	31.9472901561669	29.7899994463872	30.3231216074185	31.6691930783343	31.7585575502063	30.9163387457579	30.2722949654275	30.5493305170441	30.3154930586394	31.4609106696518	31.0909259575352	31.4331530923178	30.5559406953328	31.1497307342539	31.0190521024119	32.0120954363661	30.7961074319165	30.7736462636235	31.3508629215892	31.5806912815689	31.2319328057469	31.8088362953375	32.2768048218785	31.6690012729181	32.4812172605999	30.8949460104111	29.8933697201279	30.0338548800884	31.07146342191	30.2676992796139	32.5458201710354	31.4827150115457	31.3965062502457	30.8197266072448	32.0165422911778	31.2885745518511	32.2542295826149	31.6861498743769
sp|P02763|A1AG1_HUMAN	26.4903211035364	27.5091208158707	28.9246009346209	28.4931115873936	29.0618119021779	29.0509503987689	29.7691708235714	28.7206461491393	29.0514043664923	24.7621650045915	26.8638107243125	25.848327610556	28.6408505102895	26.5926101633272	28.7490436120467	28.5381899363705	27.7371054967723	29.174331343908	28.6137399857479	26.0499328131425	26.298312867583	29.1178218877159	29.1920935924907	29.2209140693188	29.018548194583	28.8988315129998	28.6966841143704	28.0547095719814	28.1941250021223	28.3342472721698	26.8989925679199	26.9989959361072	27.1313003320912	25.8880112535708	28.1126579651555	26.1136691659369	26.2395769696972	25.4661749943606	28.8688219399178	29.1890561075754	29.4348047537715	28.2941889510165	25.7347524042564	29.5590460325754	25.9208524407263	26.6896388974491	27.1638503681928	25.3895853078063	28.6301586535502	28.1954249403484	26.348768904984	29.048170868678	28.5640208385161	25.9021707349369	27.3801733657193	26.1295194248676	25.1324331843261	28.6753493470059	29.1339398322568	25.0168029681127	28.6397506970512	29.4403422163113	29.3609982833631	28.3599303851575	29.0027849280604	25.5682474111698	27.8184533963576	26.7387476960411	27.9356530329495	29.0804001905473	26.3795942539618	25.5492182224204	29.2260543493575	28.0537808364774	29.3092247457939	28.9173435838232	28.3180233749345	29.4240650298859	28.6864030184013	30.8659508174405	28.8802636049245	29.6869290907446	29.189138312602	26.8537152651304	28.9746431641345	28.2566015606859	26.9827646275953	28.692690168051	28.8390791115728	25.943563524597	26.0644626164925	29.0516828857191	29.5539240029547
sp|P62805|H4_HUMAN	23.8645531178443	21.6203617198878	22.0583208195455	21.5570474914655	21.5625252005397	22.2484065778331	21.2340365653824	19.9512791759488	22.6078743523005	22.7444765169534	21.2685346081969	21.8373224212582	22.0571334146978	21.4907787917231	22.805422856205	22.6527835715977	22.8356819507385	21.5607753707835	20.4674112307313	23.4992988954917	21.4281504681384	20.7210987789949	22.6466000295681	21.0846892086159	20.4956698370005	20.9472769467662	21.5149841965051	21.1563948774071	21.2183967677702	22.6381808520473	23.0787446127244	21.5637407307712	26.312135228932	23.1358709043036	21.7253307550718	22.116935964546	22.5245700997021	22.5924885933952	20.1411913444945	23.3326337775052	21.0717491261523	22.4904945774752	20.5070739207125	21.3493861114142	21.4215433239107	21.7963906793829	22.3519186911117	21.0053985949604	23.1073596402811	21.9554554418886	21.8370035289804	22.7148295402613	20.6172822898523	23.2880908705699	21.7427322307339	22.1123309927615	20.1261220048952	23.6290682910975	20.3657803968871	20.6236074122042	22.7316684493749	21.2573319492389	21.6631771840355	20.3567447807974	22.0571286905107	25.3546483520111	21.4685033581821	22.5266196353288	21.8440207764969	20.4290797892204	20.7776826341627	21.9768052310189	22.3166231498689	22.5219750880264	21.6236180416149	21.9248480824988	23.0442507490685	21.1560191446008	21.7884465716884	21.9652175578554	20.9265298265507	20.3576808925858	23.1720588437496	22.6106974856419	21.3379080369113	22.4793003827586	21.6954880346475	21.8483173742589	23.5807247442483	20.1768056964258	21.4885607844145	20.6476896225316	29.7805587470189
